Date,Price,Open,High,Low,Vol.,Change %
12/25/2018,9444.50,9516.40,9636.20,9276.70,20.83M,-3.67%
12/26/2018,9396.50,9468.40,9540.30,9396.50,5.48M,-0.51%
12/27/2018,9444.50,9588.30,9636.20,9372.50,10.75M,0.51%
12/28/2018,9324.60,9540.30,9540.30,9324.60,10.96M,-1.27%
1/2/2019,9276.70,9348.60,9444.50,9276.70,7.40M,-0.51%
1/3/2019,8869.20,9300.60,9300.60,8869.20,17.38M,-4.39%
1/4/2019,8917.10,8821.20,9060.90,8653.40,12.30M,0.54%
1/7/2019,9084.90,9108.90,9228.70,9060.90,8.41M,1.88%
1/8/2019,9037.00,9108.90,9156.80,8989.00,6.44M,-0.53%
1/9/2019,9276.70,9108.90,9324.60,9084.90,12.01M,2.65%
1/10/2019,9276.70,9276.70,9348.60,9228.70,5.86M,0.00%
1/11/2019,9228.70,9276.70,9324.60,9180.80,6.76M,-0.52%
1/14/2019,9108.90,9180.80,9252.70,9060.90,9.65M,-1.30%
1/15/2019,9348.60,9108.90,9420.50,9108.90,12.00M,2.63%
1/16/2019,9324.60,9396.50,9468.40,9276.70,5.09M,-0.26%
1/17/2019,9468.40,9324.60,9588.30,9324.60,13.56M,1.54%
1/18/2019,9468.40,9516.40,9540.30,9396.50,6.18M,0.00%
1/21/2019,10067.70,9828.00,10115.60,9732.10,20.25M,6.33%
1/22/2019,9875.90,10067.70,10091.70,9875.90,11.58M,-1.91%
1/23/2019,9923.90,9852.00,9971.80,9828.00,4.99M,0.49%
1/24/2019,10163.60,9947.80,10163.60,9923.90,9.97M,2.42%
1/25/2019,10139.60,10163.60,10211.50,10091.70,6.72M,-0.24%
1/28/2019,10091.70,10115.60,10163.60,10043.70,5.84M,-0.47%
1/29/2019,10211.50,10067.70,10235.50,9971.80,8.05M,1.19%
1/30/2019,10451.20,10211.50,10475.20,10163.60,13.64M,2.35%
1/31/2019,10499.20,10547.10,10619.00,10475.20,14.91M,0.46%
2/1/2019,10475.20,10451.20,10523.10,10403.30,8.02M,-0.23%
2/11/2019,10571.10,10523.10,10595.10,10499.20,8.61M,0.92%
2/12/2019,10547.10,10619.00,10619.00,10403.30,16.58M,-0.23%
2/13/2019,10547.10,10547.10,10595.10,10523.10,15.83M,0.00%
2/14/2019,10595.10,10547.10,10595.10,10523.10,10.26M,0.46%
2/15/2019,10571.10,10595.10,10619.00,10547.10,9.74M,-0.23%
2/18/2019,10595.10,10595.10,10643.00,10571.10,13.54M,0.23%
2/19/2019,10523.10,10595.10,10595.10,10499.20,27.71M,-0.68%
2/20/2019,10571.10,10451.20,10571.10,10451.20,19.69M,0.46%
2/21/2019,10595.10,10547.10,10595.10,10523.10,16.24M,0.23%
2/22/2019,10786.80,10595.10,10978.60,10547.10,15.13M,1.81%
2/25/2019,10762.80,10834.80,10930.60,10762.80,10.08M,-0.22%
2/26/2019,10571.10,10762.80,10762.80,10571.10,13.79M,-1.78%
2/27/2019,10571.10,10571.10,10643.00,10547.10,23.90M,0.00%
2/28/2019,10307.40,10547.10,10571.10,10307.40,11.85M,-2.49%
3/1/2019,10451.20,10379.30,10475.20,10331.40,5.30M,1.40%
3/4/2019,10619.00,10451.20,10619.00,10427.30,7.45M,1.61%
3/5/2019,10619.00,10571.10,10738.90,10571.10,9.72M,0.00%
3/6/2019,10619.00,10619.00,10690.90,10547.10,4.65M,0.00%
3/7/2019,10643.00,10619.00,10690.90,10595.10,6.43M,0.23%
3/8/2019,10475.20,10547.10,10595.10,10451.20,6.66M,-1.58%
3/11/2019,10451.20,10523.10,10523.10,10427.30,3.11M,-0.23%
3/12/2019,10810.80,10523.10,10834.80,10403.30,13.80M,3.44%
3/13/2019,10834.80,10834.80,10930.60,10786.80,12.23M,0.22%
3/14/2019,10786.80,10882.70,10930.60,10786.80,7.00M,-0.44%
3/15/2019,10786.80,10786.80,10882.70,10714.90,6.55M,0.00%
3/18/2019,10906.70,10834.80,10930.60,10786.80,9.64M,1.11%
3/19/2019,10858.70,10954.60,11050.50,10834.80,13.08M,-0.44%
3/20/2019,11002.60,10906.70,11002.60,10786.80,16.20M,1.33%
3/21/2019,10930.60,11074.50,11170.30,10930.60,15.85M,-0.65%
3/22/2019,10978.60,11002.60,11074.50,10906.70,8.33M,0.44%
3/25/2019,10619.00,10738.90,10810.80,10571.10,13.43M,-3.28%
3/26/2019,10619.00,10690.90,10786.80,10619.00,8.72M,0.00%
3/27/2019,10738.90,10643.00,10834.80,10643.00,5.01M,1.13%
3/28/2019,10738.90,10690.90,10786.80,10690.90,3.55M,0.00%
3/29/2019,10738.90,10762.80,10810.80,10714.90,5.06M,0.00%
4/1/2019,10738.90,10762.80,10810.80,10690.90,3.61M,0.00%
4/2/2019,10762.80,10810.80,10834.80,10714.90,6.36M,0.22%
4/3/2019,10786.80,10714.90,10810.80,10714.90,6.72M,0.22%
4/4/2019,10858.70,10834.80,10906.70,10810.80,6.51M,0.67%
4/5/2019,10908.00,11006.50,11031.10,10908.00,5.85M,0.45%
4/8/2019,11006.50,10908.00,11006.50,10858.70,6.79M,0.90%
4/9/2019,10957.20,11031.10,11055.70,10883.40,6.05M,-0.45%
4/10/2019,10809.50,10858.70,10932.60,10784.90,4.81M,-1.35%
4/11/2019,10834.10,10809.50,10858.70,10760.20,2.85M,0.23%
4/12/2019,10784.90,10883.40,10883.40,10760.20,2.16M,-0.45%
4/16/2019,10587.90,10514.00,10686.40,10514.00,5.75M,-1.83%
4/17/2019,10587.90,10661.70,10711.00,10587.90,5.56M,0.00%
4/18/2019,10612.50,10587.90,10760.20,10538.60,7.95M,0.23%
4/19/2019,10637.10,10637.10,10686.40,10563.30,3.65M,0.23%
4/22/2019,10538.60,10661.70,10661.70,10415.50,6.06M,-0.93%
4/23/2019,10489.40,10489.40,10563.30,10440.10,4.08M,-0.47%
4/24/2019,10587.90,10514.00,10587.90,10489.40,3.19M,0.94%
4/25/2019,10587.90,10587.90,10637.10,10538.60,2.27M,0.00%
4/26/2019,10735.60,10587.90,10735.60,10538.60,4.41M,1.39%
5/2/2019,10784.90,10760.20,10883.40,10735.60,5.94M,0.46%
5/3/2019,10883.40,10784.90,10908.00,10686.40,7.35M,0.91%
5/6/2019,10587.90,10711.00,10735.60,10514.00,7.06M,-2.72%
5/7/2019,10563.30,10661.70,10686.40,10563.30,2.62M,-0.23%
5/8/2019,10489.40,10390.90,10563.30,10390.90,5.21M,-0.70%
5/9/2019,10341.60,10489.40,10563.30,10243.20,8.38M,-1.41%
5/10/2019,10292.40,10341.60,10440.10,10243.20,6.41M,-0.48%
5/13/2019,10464.80,10317.00,10514.00,10267.80,5.76M,1.68%
5/14/2019,10489.40,10341.60,10489.40,10341.60,3.09M,0.24%
5/15/2019,10563.30,10464.80,10637.10,10464.80,5.26M,0.70%
5/16/2019,10489.40,10587.90,10587.90,10489.40,3.16M,-0.70%
5/17/2019,10440.10,10489.40,10538.60,10390.90,3.03M,-0.47%
5/20/2019,10415.50,10366.30,10514.00,10366.30,5.24M,-0.24%
5/21/2019,10489.40,10440.10,10538.60,10415.50,4.79M,0.71%
5/22/2019,10612.50,10489.40,10760.20,10464.80,9.78M,1.17%
5/23/2019,10661.70,10587.90,10711.00,10587.90,3.74M,0.46%
5/24/2019,10514.00,10661.70,10686.40,10514.00,5.42M,-1.39%
5/27/2019,10489.40,10514.00,10538.60,10464.80,3.02M,-0.23%
5/28/2019,10514.00,10489.40,10538.60,10440.10,3.36M,0.23%
5/29/2019,10440.10,10514.00,10514.00,10415.50,3.04M,-0.70%
5/30/2019,10415.50,10390.90,10514.00,10390.90,2.62M,-0.24%
5/31/2019,10267.80,10390.90,10440.10,10267.80,4.79M,-1.42%
6/3/2019,10021.50,10193.90,10243.20,10021.50,4.42M,-2.40%
6/4/2019,10021.50,10070.80,10095.40,9996.90,2.98M,0.00%
6/5/2019,9972.30,10095.40,10144.70,9972.30,3.61M,-0.49%
6/6/2019,9947.70,9972.30,10095.40,9898.40,3.66M,-0.25%
6/7/2019,10120.00,10021.50,10120.00,10021.50,2.14M,1.73%
6/10/2019,10144.70,10243.20,10267.80,10095.40,3.23M,0.24%
6/11/2019,10193.90,10144.70,10218.50,10144.70,2.17M,0.48%
6/12/2019,10144.70,10169.30,10218.50,10144.70,1.78M,-0.48%
6/13/2019,10144.70,10095.40,10169.30,10046.20,1.76M,0.00%
6/14/2019,10193.90,10144.70,10317.00,10120.00,3.10M,0.48%
6/17/2019,10193.90,10243.20,10267.80,10169.30,2.76M,0.00%
6/18/2019,10144.70,10193.90,10218.50,10144.70,1.50M,-0.48%
6/19/2019,10169.30,10193.90,10243.20,10144.70,2.58M,0.24%
6/20/2019,10489.40,10169.30,10489.40,10169.30,5.98M,3.15%
6/21/2019,10489.40,10489.40,10563.30,10440.10,4.37M,0.00%
6/24/2019,10489.40,10489.40,10514.00,10440.10,3.06M,0.00%
6/25/2019,10390.90,10464.80,10489.40,10366.30,2.69M,-0.94%
6/26/2019,10267.80,10366.30,10440.10,10267.80,5.66M,-1.18%
6/27/2019,10144.70,10267.80,10341.60,10144.70,4.33M,-1.20%
6/28/2019,10292.40,10193.90,10292.40,10046.20,4.95M,1.46%
7/1/2019,10415.50,10341.60,10440.10,10317.00,4.65M,1.20%
7/2/2019,10415.50,10415.50,10489.40,10341.60,4.18M,0.00%
7/3/2019,10341.60,10390.90,10415.50,10292.40,3.73M,-0.71%
7/4/2019,10415.50,10415.50,10489.40,10366.30,6.07M,0.71%
7/5/2019,10489.40,10440.10,10538.60,10440.10,5.37M,0.71%
